Point List,,,,
,,Run,BBV,#olin_b46/run
,,Run VAV,BBV,#olin_b46/run_vav
,,Schedule,BBV,#olin_b46/schedule
,,Occupancy Sensor Error,BALM,#olin_b46/occ_error
,,ZTMP_HI,BALM,#olin_b46/ztmp_hi
,,ZTMP_LO,BALM,#olin_b46/ztmp_lo
,,Chilled Beam Supply Water Temp,ANI,#olin_b46/chws
,,Demand Level,ANI,#olin_b46/demand_level
,,Max Room Dew Pt,ANI,#olin_b46/max_dp
,,OA Temp,ANI,#olin_b46/oat
,,VAV DAT,ANI,#olin_b46/vav_dat
,VSV-B48&VEV-B48,,,
,,Exhaust Flow Control,BAF,#olin_vsv-b48/exhaust_airflow
,,Exhaust Flow Control / Flow Input,BAI,#olin_vsv-b48/exhaust_airflow/flow_input
,,Flow Control,BAF,#olin_vsv-b48/air_flow
,,Flow Control / Flow Input,BAI,#olin_vsv-b48/air_flow/flow_input
,,Zone Temp,BRS,#olin_vsv-b48/lstat
,,Zone Temp / Zone Temp,BAI,#olin_vsv-b48/lstat/zone_temp
,,Zone Temp / Override Time Remaining,BAV,#olin_vsv-b48/lstat/override_time_remaining
,,Discharge Temp,BAI,#olin_vsv-b48/da_temp
,,HW Valve,BAO,#olin_vsv-b48/hw_valve
,,Airflow,BAV,#olin_vsv-b48/flow
,,Airflow Setpoint,BAV,#olin_vsv-b48/flow_sp
,,Cool Request,BAV,#olin_vsv-b48/cool_request
,,Damper Position,BAV,#olin_vsv-b48/dmpr_pos
,,DAT Setpoint,BAV,#olin_vsv-b48/dat_stpt
,,Exhaust Damper Position,BAV,#olin_vsv-b48/edmpr_pos
,,Exhaust Flow,BAV,#olin_vsv-b48/eflow
,,Exhaust Flow Setpoint,BAV,#olin_vsv-b48/eflow_sp
,,Heat Request,BAV,#olin_vsv-b48/heat_request
,,Sup-Exh Flow Differential,BAV,#olin_vsv-b48/differential
,,Airflow Request,BBV,#olin_vsv-b48/air_request
,,Run,BBV,#olin_vsv-b48/run
,,Schedule,BBV,#olin_vsv-b48/schedule
,,DAT_HI,BALM,#olin_vsv-b48/dat_hi
,,DAT_LO,BALM,#olin_vsv-b48/dat_lo
,,ENRGY_WST,BALM,#olin_vsv-b48/enrgy_wst
,,ZTMP_HI,BALM,#olin_vsv-b48/ztmp_hi
,,ZTMP_LO,BALM,#olin_vsv-b48/ztmp_lo
,,AHU SA Temp,ANI,#olin_vsv-b48/ahu_sat
,,AHU STATIC,ANI,#olin_vsv-b48/ahu_static
,,Demand Level,ANI,#olin_vsv-b48/demand_level
,,Exhaust Static,ANI,#olin_vsv-b48/ctrlrsp
,,OA Temp,ANI,#olin_vsv-b48/oat
,Rm B49,,,
,,Zone Temp,BRS,#olin_b49/lstat
,,Zone Temp / Zone Temp,BAI,#olin_b49/lstat/zone_temp
,,Zone Temp / Override Time Remaining,BAV,#olin_b49/lstat/override_time_remaining
,,Condensation Sensor,BBI,#olin_b49/cond
,,Cooling Valve,BAO,#olin_b49/chw_valve
,,Cooling Run Request,BAV,#olin_b49/cl_run_for
,,Cooling Setpoint,BAV,#olin_b49/clg_stpt
,,Cool Request,BAV,#olin_b49/cool_request
,,Heating Setpoint,BAV,#olin_b49/htg_stpt
,,Run,BBV,#olin_b49/run
,,Run VAV,BBV,#olin_b49/run_vav
,,Schedule,BBV,#olin_b49/schedule
,,ZTMP_HI,BALM,#olin_b49/ztmp_hi
,,ZTMP_LO,BALM,#olin_b49/ztmp_lo
,,Chilled Beam Supply Water Temp,ANI,#olin_b49/chws
,,Demand Level,ANI,#olin_b49/demand_level
,,Max Room Dew Pt,ANI,#olin_b49/max_dp
,,OA Temp,ANI,#olin_b49/oat
,,VAV DAT,ANI,#olin_b49/vav_dat
,VSV-B49,,,
,,Flow Control,BAF,#olin_vsv-b49/air_flow
,,Flow Control / Flow Input,BAI,#olin_vsv-b49/air_flow/flow_input
,,Discharge Temp,BAI,#olin_vsv-b49/da_temp
,,HW Valve,BAO,#olin_vsv-b49/hw_valve
,,Airflow,BAV,#olin_vsv-b49/flow
,,Airflow Setpoint,BAV,#olin_vsv-b49/flow_sp
,,Cool Request,BAV,#olin_vsv-b49/cool_request
,,Damper Position,BAV,#olin_vsv-b49/dmpr_pos
,,DAT Setpoint,BAV,#olin_vsv-b49/dat_stpt
,,Discharge Air Temp,BAV,#olin_vsv-b49/dat
,,Heat Request,BAV,#olin_vsv-b49/heat_request
,,Run Request,BAV,#olin_vsv-b49/sys_run_req
,,Airflow Request,BBV,#olin_vsv-b49/air_request
,,schedule,BBV,#olin_vsv-b49/schedule
,,DAT_HI,BALM,#olin_vsv-b49/dat_hi
,,DAT_LO,BALM,#olin_vsv-b49/dat_lo
,,AHU SA Temp,ANI,#olin_vsv-b49/ahu_sat
,,AHU STATIC,ANI,#olin_vsv-b49/ahu_static
,,Cooling Mode,BNI,#olin_vsv-b49/htg_on
,,Cooling Setpoint,ANI,#olin_vsv-b49/clg_stpt
,,Heating Setpoint,ANI,#olin_vsv-b49/htg_stpt
,,OA Temp,ANI,#olin_vsv-b49/oat
,,Zone Occupied,BNI,#olin_vsv-b49/zone_occ
,,ZoneT,ANI,#olin_vsv-b49/m125
,Rm B52,,,
,,Zone Temp,BRS,#olin_b52/lstat
,,Zone Temp / Zone Temp,BAI,#olin_b52/lstat/zone_temp
,,Zone Temp / Override Time Remaining,BAV,#olin_b52/lstat/override_time_remaining
,,Condensation Sensor,BBI,#olin_b52/cond
,,Occupancy Sensor,BBI,#olin_b52/occ
,,Cooling Valve,BAO,#olin_b52/chw_valve
,,Cooling Run Request,BAV,#olin_b52/cl_run_for
,,Cool Request,BAV,#olin_b52/cool_request
,,Run,BBV,#olin_b52/run
,,Run VAV,BBV,#olin_b52/run_vav
,,Schedule,BBV,#olin_b52/schedule
,,Occupancy Sensor Error,BALM,#olin_b52/occ_error
,,ZTMP_HI,BALM,#olin_b52/ztmp_hi
,,ZTMP_LO,BALM,#olin_b52/ztmp_lo
,,Chilled Beam Supply Water Temp,ANI,#olin_b52/chws
,,Demand Level,ANI,#olin_b52/demand_level
,,Max Room Dew Pt,ANI,#olin_b52/max_dp
,,OA Temp,ANI,#olin_b52/oat
,,VAV DAT,ANI,#olin_b52/vav_dat
,Rm B53,,,
,,Zone Temp,BRS,#olin_b53/lstat
,,Zone Temp / Zone Temp,BAI,#olin_b53/lstat/zone_temp
,,Zone Temp / Override Time Remaining,BAV,#olin_b53/lstat/override_time_remaining
,,Condensation Sensor,BBI,#olin_b53/cond
,,Occupancy Sensor,BBI,#olin_b53/occ
,,Cooling Valve,BAO,#olin_b53/chw_valve
,,Cooling Run Request,BAV,#olin_b53/cl_run_for
,,Cool Request,BAV,#olin_b53/cool_request
,,Run,BBV,#olin_b53/run
,,Run VAV,BBV,#olin_b53/run_vav
,,Schedule,BBV,#olin_b53/schedule
,,Occupancy Sensor Error,BALM,#olin_b53/occ_error
,,ZTMP_HI,BALM,#olin_b53/ztmp_hi
,,ZTMP_LO,BALM,#olin_b53/ztmp_lo
,,Chilled Beam Supply Water Temp,ANI,#olin_b53/chws
,,Demand Level,ANI,#olin_b53/demand_level
,,Max Room Dew Pt,ANI,#olin_b53/max_dp
,,OA Temp,ANI,#olin_b53/oat
,,VAV DAT,ANI,#olin_b53/vav_dat
,Rm B55,,,
,,Zone Temp,BRS,#olin_b55/lstat
,,Zone Temp / Zone Temp,BAI,#olin_b55/lstat/zone_temp
,,Zone Temp / Override Time Remaining,BAV,#olin_b55/lstat/override_time_remaining
,,Run,BBV,#olin_b55/run
,,Schedule,BBV,#olin_b55/schedule
,,ZTMP_HI,BALM,#olin_b55/ztmp_hi
,,ZTMP_LO,BALM,#olin_b55/ztmp_lo
,,Demand Level,ANI,#olin_b55/demand_level
,,OA Temp,ANI,#olin_b55/oat
,VSV-B56 Chem Storage,,,
,,Flow Control,BAF,#olin_vsv-b56/air_flow
,,Flow Control / Flow Input,BAI,#olin_vsv-b56/air_flow/flow_input
,,Zone Temp,BRS,#olin_vsv-b56/lstat
,,Zone Temp / Zone Temp,BAI,#olin_vsv-b56/lstat/zone_temp
,,Zone Temp / Override Time Remaining,BAV,#olin_vsv-b56/lstat/override_time_remaining
,,Discharge Temp,BAI,#olin_vsv-b56/da_temp
,,HW Valve,BAO,#olin_vsv-b56/hw_valve
,,Airflow,BAV,#olin_vsv-b56/flow
,,Airflow Setpoint,BAV,#olin_vsv-b56/flow_sp
,,Cool Request,BAV,#olin_vsv-b56/cool_request
,,Damper Position,BAV,#olin_vsv-b56/dmpr_pos
,,DAT Setpoint,BAV,#olin_vsv-b56/dat_stpt
,,Heat Request,BAV,#olin_vsv-b56/heat_request
,,Airflow Request,BBV,#olin_vsv-b56/air_request
,,Run,BBV,#olin_vsv-b56/run
,,Schedule,BBV,#olin_vsv-b56/schedule
,,DAT_HI,BALM,#olin_vsv-b56/dat_hi
,,DAT_LO,BALM,#olin_vsv-b56/dat_lo
,,ENRGY_WST,BALM,#olin_vsv-b56/enrgy_wst
,,ZTMP_HI,BALM,#olin_vsv-b56/ztmp_hi
,,ZTMP_LO,BALM,#olin_vsv-b56/ztmp_lo
,,AHU SA Temp,ANI,#olin_vsv-b56/ahu_sat
,,AHU STATIC,ANI,#olin_vsv-b56/ahu_static
,,Demand Level,ANI,#olin_vsv-b56/demand_level
,,OA Temp,ANI,#olin_vsv-b56/oat
,Rm B59,,,
,,Zone Temp,BRS,#olin_b59/lstat
,,Zone Temp / Zone Temp,BAI,#olin_b59/lstat/zone_temp
,,Zone Temp / Override Time Remaining,BAV,#olin_b59/lstat/override_time_remaining
,,Condensation Sensor,BBI,#olin_b59/cond
,,Occupancy Sensor,BBI,#olin_b59/occ
,,Cooling Valve,BAO,#olin_b59/chw_valve
,,Cooling Run Request,BAV,#olin_b59/cl_run_for
,,Cool Request,BAV,#olin_b59/cool_request
,,Run,BBV,#olin_b59/run
,,Run VAV,BBV,#olin_b59/run_vav
,,Schedule,BBV,#olin_b59/schedule
,,Occupancy Sensor Error,BALM,#olin_b59/occ_error
,,ZTMP_HI,BALM,#olin_b59/ztmp_hi
,,ZTMP_LO,BALM,#olin_b59/ztmp_lo
,,Chilled Beam Supply Water Temp,ANI,#olin_b59/chws
,,Demand Level,ANI,#olin_b59/demand_level
,,Max Room Dew Pt,ANI,#olin_b59/max_dp
,,OA Temp,ANI,#olin_b59/oat
,,VAV DAT,ANI,#olin_b59/vav_dat
,VSV-B59,,,
,,Flow Control,BAF,#olin_vsv-b59/air_flow
,,Flow Control / Flow Input,BAI,#olin_vsv-b59/air_flow/flow_input
,,Discharge Temp,BAI,#olin_vsv-b59/da_temp
,,HW Valve,BAO,#olin_vsv-b59/hw_valve
,,Airflow,BAV,#olin_vsv-b59/flow
,,Airflow Setpoint,BAV,#olin_vsv-b59/flow_sp
,,Cool Request,BAV,#olin_vsv-b59/cool_request
,,Damper Position,BAV,#olin_vsv-b59/dmpr_pos
,,DAT Setpoint,BAV,#olin_vsv-b59/dat_stpt
,,Discharge Air Temp,BAV,#olin_vsv-b59/dat
,,Heat Request,BAV,#olin_vsv-b59/heat_request
,,ZoneT,BAV,#olin_vsv-b59/zonet
,,Airflow Request,BBV,#olin_vsv-b59/air_request
,,Schedule,BBV,#olin_vsv-b59/m300
,,DAT_HI,BALM,#olin_vsv-b59/dat_hi
,,DAT_LO,BALM,#olin_vsv-b59/dat_lo
,,AHU SA Temp,ANI,#olin_vsv-b59/ahu_sat
,,AHU STATIC,ANI,#olin_vsv-b59/ahu_static
,,OA Temp,ANI,#olin_vsv-b59/oat
,,ZoneT,ANI,#olin_vsv-b59/m104
,FCU-B00UD,,,
,,Zone Temp,BRS,#olin_fcu-b00ud/lstat
,,Zone Temp / Zone Air Temperature Sensor,BAI,#olin_fcu-b00ud/lstat/zone_temp
,,Zone Temp / Override Time Remaining,BAV,#olin_fcu-b00ud/lstat/override_time_remaining
,,Supply Air Temperature,BAI,#olin_fcu-b00ud/da_temp
,,Fan Status,BBI,#olin_fcu-b00ud/fan_status
,,Cooling Valve,BAO,#olin_fcu-b00ud/chw_valve
,,Fan Start/Stop,BBO,#olin_fcu-b00ud/fan_run
,,Cooling Run Request,BAV,#olin_fcu-b00ud/cl_run_for
,,Cool Request,BAV,#olin_fcu-b00ud/cool_request
,,Run,BBV,#olin_fcu-b00ud/run
,,Schedule,BBV,#olin_fcu-b00ud/schedule
,,DAT_HI,BALM,#olin_fcu-b00ud/dat_hi
,,DAT_LO,BALM,#olin_fcu-b00ud/dat_lo
,,FAN_FAIL,BALM,#olin_fcu-b00ud/fan_fail
,,FAN_HAND,BALM,#olin_fcu-b00ud/fan_hand
,,FAN_RNTM,BALM,#olin_fcu-b00ud/fan_rntm
,,ZTMP_HI,BALM,#olin_fcu-b00ud/ztmp_hi
,,ZTMP_LO,BALM,#olin_fcu-b00ud/ztmp_lo
,,Demand Level,ANI,#olin_fcu-b00ud/demand_level
,,OA Temp,ANI,#olin_fcu-b00ud/oat
,VSV-B78&VEV-B49,,,
,,Exhaust Flow Control,BAF,#olin_vsv-b78/exhaust_airflow
,,Exhaust Flow Control / Flow Input,BAI,#olin_vsv-b78/exhaust_airflow/flow_input
,,Flow Control,BAF,#olin_vsv-b78/air_flow
,,Flow Control / Flow Input,BAI,#olin_vsv-b78/air_flow/flow_input
,,Zone Temp,BRS,#olin_vsv-b78/lstat
,,Zone Temp / Zone Temp,BAI,#olin_vsv-b78/lstat/zone_temp
,,Zone Temp / Override Time Remaining,BAV,#olin_vsv-b78/lstat/override_time_remaining
,,Discharge Temp,BAI,#olin_vsv-b78/da_temp
,,HW Valve,BAO,#olin_vsv-b78/hw_valve
,,Airflow,BAV,#olin_vsv-b78/flow
,,Airflow Setpoint,BAV,#olin_vsv-b78/flow_sp
,,Cool Request,BAV,#olin_vsv-b78/cool_request
,,Damper Position,BAV,#olin_vsv-b78/dmpr_pos
,,DAT Setpoint,BAV,#olin_vsv-b78/dat_stpt
,,Exhaust Damper Position,BAV,#olin_vsv-b78/edmpr_pos
,,Exhaust Flow,BAV,#olin_vsv-b78/eflow
,,Exhaust Flow Setpoint,BAV,#olin_vsv-b78/eflow_sp
,,Heat Request,BAV,#olin_vsv-b78/heat_request
,,Sup-Exh Flow Differential,BAV,#olin_vsv-b78/differential
,,Airflow Request,BBV,#olin_vsv-b78/air_request
,,Run,BBV,#olin_vsv-b78/run
,,Schedule,BBV,#olin_vsv-b78/schedule
,,DAT_HI,BALM,#olin_vsv-b78/dat_hi
,,DAT_LO,BALM,#olin_vsv-b78/dat_lo
,,ENRGY_WST,BALM,#olin_vsv-b78/enrgy_wst
,,ZTMP_HI,BALM,#olin_vsv-b78/ztmp_hi
,,ZTMP_LO,BALM,#olin_vsv-b78/ztmp_lo
,,AHU SA Temp,ANI,#olin_vsv-b78/ahu_sat
,,AHU STATIC,ANI,#olin_vsv-b78/ahu_static
,,Demand Level,ANI,#olin_vsv-b78/demand_level
,,Exhaust Static,ANI,#olin_vsv-b78/ctrlrsp
,,OA Temp,ANI,#olin_vsv-b78/oat
,CSV-B00CA,,,
,,Flow Control,BAF,#olin_csv-b00ca/air_flow
,,Flow Control / Flow Input,BAI,#olin_csv-b00ca/air_flow/flow_input
,,Zone Temp,BRS,#olin_csv-b00ca/lstat
,,Zone Temp / Zone Temp,BAI,#olin_csv-b00ca/lstat/zone_temp
,,Zone Temp / Override Time Remaining,BAV,#olin_csv-b00ca/lstat/override_time_remaining
,,Discharge Temp,BAI,#olin_csv-b00ca/da_temp
,,HW Valve,BAO,#olin_csv-b00ca/hw_valve
,,Airflow,BAV,#olin_csv-b00ca/flow
,,Airflow Setpoint,BAV,#olin_csv-b00ca/flow_sp
,,Cool Request,BAV,#olin_csv-b00ca/cool_request
,,Damper Position,BAV,#olin_csv-b00ca/dmpr_pos
,,DAT Setpoint,BAV,#olin_csv-b00ca/dat_stpt
,,Heat Request,BAV,#olin_csv-b00ca/heat_request
,,Airflow Request,BBV,#olin_csv-b00ca/air_request
,,Run,BBV,#olin_csv-b00ca/run
,,Schedule,BBV,#olin_csv-b00ca/schedule
,,DAT_HI,BALM,#olin_csv-b00ca/dat_hi
,,DAT_LO,BALM,#olin_csv-b00ca/dat_lo
,,ENRGY_WST,BALM,#olin_csv-b00ca/enrgy_wst
,,ZTMP_HI,BALM,#olin_csv-b00ca/ztmp_hi
,,ZTMP_LO,BALM,#olin_csv-b00ca/ztmp_lo
,,AHU SA Temp,ANI,#olin_csv-b00ca/ahu_sat
,,AHU STATIC,ANI,#olin_csv-b00ca/ahu_static
,,Demand Level,ANI,#olin_csv-b00ca/demand_level
,,OA Temp,ANI,#olin_csv-b00ca/oat
,CEV-B00TA Women's Room,,,
,,Exhaust Flow Control,BAF,#oln_cev-b00ta/exhaust_airflow
,,Exhaust Flow Control / Flow Input,BAI,#oln_cev-b00ta/exhaust_airflow/flow_input
,,Exhaust Damper Position,BAV,#oln_cev-b00ta/edmpr_pos
,,Exhaust Flow,BAV,#oln_cev-b00ta/eflow
,,Exhaust Flow Setpoint,BAV,#oln_cev-b00ta/eflow_sp
,,Schedule,BBV,#oln_cev-b00ta/m300
,,EAHU Fan Status,BNI2,#oln_cev-b00ta/eahu_status
,,Exhaust Static,ANI,#oln_cev-b00ta/ctrlrsp
,,Supply Damper Position,ANO,#oln_cev-b00ta/m153
,,Supply Damper Position Lock,BNO,#oln_cev-b00ta/m152
,,Zone Temp,ANI,#oln_cev-b00ta/zone_temp
,SF-B00UA,,,
,,Zone Temp,BRS,#mechsf/lstat
,,Zone Temp / Zone Temp,BAI,#mechsf/lstat/zone_temp
,,Zone Temp / Override Time Remaining,BAV,#mechsf/lstat/override_time_remaining
,,Supply Fan Status,BBI,#mechsf/sf_status
,,OA/RA Damper,BAO,#mechsf/oa-ra_damper
,,Relief Damper,BAO,#mechsf/relief_damper
,,Supply Fan S/S,BBO,#mechsf/sf_ss
,,CLG%,BAV,#mechsf/clg
,,Relief Damper Offset,BAV,#mechsf/relief_offset
,,Run,BBV,#mechsf/run
,,schedule,BBV,#mechsf/schedule
,,SF Status,BBV,#mechsf/sf_stat
,,SF_FAIL,BALM,#mechsf/sf_fail
,,SF_HAND,BALM,#mechsf/sf_hand
,,SF_RNTM,BALM,#mechsf/sf_rntm
,,SHUTDOWN,BALM,#mechsf/shutdown
,,ZTMP_HI,BALM,#mechsf/ztmp_hi
,,ZTMP_LO,BALM,#mechsf/ztmp_lo
,,Emerg Shutdown,BNI,#mechsf/emerg_shutdown
,,OA Temp,ANI,#mechsf/oat
,CAC-B77,,,
,,Zone Temp,BRS,#olin_liebert_unit/lstat
,,Zone Temp / Zone Temp,BAI,#olin_liebert_unit/lstat/zone_temp
,,Zone Temp / Override Time Remaining,BAV,#olin_liebert_unit/lstat/override_time_remaining
,,Liebert Alarm,BBI,#olin_liebert_unit/liebert_alrm
,,Run,BBV,#olin_liebert_unit/run
,,schedule,BBV,#olin_liebert_unit/schedule
,,LIEBERT_ALARM,BALM,#olin_liebert_unit/liebert_alarm
,,ZTMP_HI,BALM,#olin_liebert_unit/ztmp_hi
,,ZTMP_LO,BALM,#olin_liebert_unit/ztmp_lo
,,OA Temp,ANI,#olin_liebert_unit/oat
,EF-B00UE,,,
,,Zone Temp,BRS,#electrical_room_ef/lstat
,,Zone Temp / Zone Temp,BAI,#electrical_room_ef/lstat/zone_temp
,,Zone Temp / Override Time Remaining,BAV,#electrical_room_ef/lstat/override_time_remaining
,,Fan Status,BBI,#electrical_room_ef/ef_status
,,Exh Air Damper,BBO,#electrical_room_ef/ea_damper
,,Exh Fan S/S,BBO,#electrical_room_ef/efan
,,Run,BBV,#electrical_room_ef/run
,,schedule,BBV,#electrical_room_ef/schedule
,,EF_FAIL,BALM,#electrical_room_ef/ef_fail
,,EF_HAND,BALM,#electrical_room_ef/ef_hand
,,EF_RNTM,BALM,#electrical_room_ef/ef_rntm
,,ZTMP_HI,BALM,#electrical_room_ef/ztmp_hi
,,ZTMP_LO,BALM,#electrical_room_ef/ztmp_lo
,,Demand Level,ANI,#electrical_room_ef/demand_level
,,OA Temp,ANI,#electrical_room_ef/oat
,Node Room B-14B & B-14C,,,
,,Supply Flow Control,BAF,#olin_basement/non-lab_spaces/node_room_b-14/sup_air_flow
,,Supply Flow Control / Flow Input,BAI,#olin_basement/non-lab_spaces/node_room_b-14/sup_air_flow/flow_input
,,Zone Temp,BRS,#olin_basement/non-lab_spaces/node_room_b-14/rs_pro
,,Zone Temp / Zone Temp,BAI,#olin_basement/non-lab_spaces/node_room_b-14/rs_pro/zone_temp
,,Zone Temp / Override Time Remaining,BAV,#olin_basement/non-lab_spaces/node_room_b-14/rs_pro/override_time_remaining
,,Actual Cooling Setpoint,BAV,#olin_basement/non-lab_spaces/node_room_b-14/actaul_clg_sp
,,Actual Htg Setpoint,BAV,#olin_basement/non-lab_spaces/node_room_b-14/actual_htg_sp
,,Space Temp,BAV,#olin_basement/non-lab_spaces/node_room_b-14/space_tmp
,,Supply Damper Position,BAV,#olin_basement/non-lab_spaces/node_room_b-14/sup_dmpr_pos
,,Supply Flow,BAV,#olin_basement/non-lab_spaces/node_room_b-14/sup_vav_flow
,,Supply Flow Setpoint,BAV,#olin_basement/non-lab_spaces/node_room_b-14/sup_flow_sp
,,Schedule,BBV,#olin_basement/non-lab_spaces/node_room_b-14/m106
,,OA Temp,ANI,#olin_basement/non-lab_spaces/node_room_b-14/oat
/Cornell University/Endowed Server/Olin Hall/Basement/Lab Spaces/B01,,,,
,VAV-E1 B01 General Exhaust,,,
,,Exhaust Flow Control,BAF,#olinhall_vav-e1_b01_general_exhaust/exhaust_airflow
,,Exhaust Flow Control / Flow Input,BAI,#olinhall_vav-e1_b01_general_exhaust/exhaust_airflow/flow_input
,,chw_load_shed,BAV,#olinhall_vav-e1_b01_general_exhaust/m344
,,Exhaust Damper Position,BAV,#olinhall_vav-e1_b01_general_exhaust/sdmpr_pos
,,Run Request,BAV,#olinhall_vav-e1_b01_general_exhaust/sys_run_req
,,steam_load_shed,BAV,#olinhall_vav-e1_b01_general_exhaust/m361
,,Supply Flow,BAV,#olinhall_vav-e1_b01_general_exhaust/sflow
,,Supply Flow Setpoint,BAV,#olinhall_vav-e1_b01_general_exhaust/sflow_sp
,,Supply Flow Stpt Deviation,BAV,#olinhall_vav-e1_b01_general_exhaust/sup_flo_stpt_dev
,,Airflow Request,BBV,#olinhall_vav-e1_b01_general_exhaust/air_request
,,EM Power DAT Alarm Enable,BBV,#olinhall_vav-e1_b01_general_exhaust/em_dat_enbl
,,EM Power Flow Alarm Enable,BBV,#olinhall_vav-e1_b01_general_exhaust/em_flo_enbl
,,EM Power Zone Temp Alarm Enable,BBV,#olinhall_vav-e1_b01_general_exhaust/em_zone_enbl
,,Local Occupied,BBV,#olinhall_vav-e1_b01_general_exhaust/local_occupied_bv
,,Occupancy,BBV,#olinhall_vav-e1_b01_general_exhaust/occ_status
,,Occupied,BBV,#olinhall_vav-e1_b01_general_exhaust/occupied_bv
,,point name,BBV,#olinhall_vav-e1_b01_general_exhaust/m457
,,point name,BBV,#olinhall_vav-e1_b01_general_exhaust/svav-1_id
,,schedule,BBV,#olinhall_vav-e1_b01_general_exhaust/schedule
,,Scheduled Occupied,BBV,#olinhall_vav-e1_b01_general_exhaust/scheduled_occupied_bv
,,point name,BMSV,#olinhall_vav-e1_b01_general_exhaust/m381
,,Exhaust Flow Alarm,BALM,#olinhall_vav-e1_b01_general_exhaust/exhaust_flo_alrm
,,Chilled Water,ANI,#olinhall_vav-e1_b01_general_exhaust/chilled_load_shed
,,EF Fan Status,BNI2,#olinhall_vav-e1_b01_general_exhaust/ef_status
,,EF Static Pressure,ANI,#olinhall_vav-e1_b01_general_exhaust/ef_static
,,Emergency Power,BNI,#olinhall_vav-e1_b01_general_exhaust/em_power
,,OA Humidity,ANI,#olinhall_vav-e1_b01_general_exhaust/oah
,,OA Temp,ANI,#olinhall_vav-e1_b01_general_exhaust/oat
,,Steam,ANI,#olinhall_vav-e1_b01_general_exhaust/steam_load_shed
,VAV-E2 B01 Fume Hood Exhaust,,,
,,Exhaust Flow Control,BAF,#olinhall_vav-e2_b01_fh_exhaust/exhaust_airflow
,,Exhaust Flow Control / Flow Input,BAI,#olinhall_vav-e2_b01_fh_exhaust/exhaust_airflow/flow_input
,,chw_load_shed,BAV,#olinhall_vav-e2_b01_fh_exhaust/m344
,,Exhaust Damper Position,BAV,#olinhall_vav-e2_b01_fh_exhaust/sdmpr_pos
,,Run Request,BAV,#olinhall_vav-e2_b01_fh_exhaust/sys_run_req
,,steam_load_shed,BAV,#olinhall_vav-e2_b01_fh_exhaust/m361
,,Supply Flow,BAV,#olinhall_vav-e2_b01_fh_exhaust/sflow
,,Supply Flow Setpoint,BAV,#olinhall_vav-e2_b01_fh_exhaust/sflow_sp
,,Supply Flow Stpt Deviation,BAV,#olinhall_vav-e2_b01_fh_exhaust/sup_flo_stpt_dev
,,Airflow Request,BBV,#olinhall_vav-e2_b01_fh_exhaust/air_request
,,EM Power DAT Alarm Enable,BBV,#olinhall_vav-e2_b01_fh_exhaust/em_dat_enbl
,,EM Power Flow Alarm Enable,BBV,#olinhall_vav-e2_b01_fh_exhaust/em_flo_enbl
,,EM Power Zone Temp Alarm Enable,BBV,#olinhall_vav-e2_b01_fh_exhaust/em_zone_enbl
,,Local Occupied,BBV,#olinhall_vav-e2_b01_fh_exhaust/local_occupied_bv
,,Occupancy,BBV,#olinhall_vav-e2_b01_fh_exhaust/occ_status
,,Occupied,BBV,#olinhall_vav-e2_b01_fh_exhaust/occupied_bv
,,point name,BBV,#olinhall_vav-e2_b01_fh_exhaust/m457
,,point name,BBV,#olinhall_vav-e2_b01_fh_exhaust/svav-1_id
,,schedule,BBV,#olinhall_vav-e2_b01_fh_exhaust/schedule
,,Scheduled Occupied,BBV,#olinhall_vav-e2_b01_fh_exhaust/scheduled_occupied_bv
,,point name,BMSV,#olinhall_vav-e2_b01_fh_exhaust/m381
,,Exhaust Flow Alarm,BALM,#olinhall_vav-e2_b01_fh_exhaust/exhaust_flo_alrm
,,Chilled Water,ANI,#olinhall_vav-e2_b01_fh_exhaust/chilled_load_shed
,,EF Fan Status,BNI2,#olinhall_vav-e2_b01_fh_exhaust/ef_status
,,EF Static Pressure,ANI,#olinhall_vav-e2_b01_fh_exhaust/ef_static
,,Emergency Power,BNI,#olinhall_vav-e2_b01_fh_exhaust/em_power
,,OA Humidity,ANI,#olinhall_vav-e2_b01_fh_exhaust/oah
,,OA Temp,ANI,#olinhall_vav-e2_b01_fh_exhaust/oat
,,Steam,ANI,#olinhall_vav-e2_b01_fh_exhaust/steam_load_shed
,Lab B01 Control,,,
,,Zone Temp,BRS,#area17/lab_b01_control/m001
,,Zone Temp / Zone Temp,BAI,#area17/lab_b01_control/m001/zone_temp
,,Zone Temp / Override Time Remaining,BAV,#area17/lab_b01_control/m001/override_time_remaining
,,EAST GEX FLO,BAI,#area17/lab_b01_control/m045
,,EAST RHT STEMP,BAI,#area17/lab_b01_control/m046
,,EAST SUP FLO,BAI,#area17/lab_b01_control/m044
,,WEST GEX FLO,BAI,#area17/lab_b01_control/m006
,,WEST HOOD FLO,BAI,#area17/lab_b01_control/hoodvalve_flow
,,WEST RHT STEMP,BAI,#area17/lab_b01_control/m008
,,WEST SUP FLO,BAI,#area17/lab_b01_control/m005
,,OCC SENSOR,BBI,#area17/lab_b01_control/m009
,,East GEX VAV CMD,BAO,#area17/lab_b01_control/m069
,,RHT RAD VLV CMD,BAO,#area17/lab_b01_control/hw_valve
,,SUPPLY VAV CMD,BAO,#area17/lab_b01_control/m011
,,WestGEX VAV CMD,BAO,#area17/lab_b01_control/m012
,,HOOD CUTBACK,BBO,#area17/lab_b01_control/m013
