Point List,,,,
,,BACnet PID / Setpoint,BAV,#baker_lab_basement/b01_laser_lab/m248/setpt
,,BACnet PID / Input,BAV,#baker_lab_basement/b01_laser_lab/m248/input
,,BACnet PID / PID out,BAV,#baker_lab_basement/b01_laser_lab/m248/pidout
,B01 Chilled Water Filter,,,
,,Condenser Temp,BAI,#baker_lab_basement/b01_chilled_water_filter/cond_temp
,,Filter DP,BAI,#baker_lab_basement/b01_chilled_water_filter/filter_dp
,,Not Used,BAI,#baker_lab_basement/b01_chilled_water_filter/not_used
,,Chiller Alarm,BBI,#baker_lab_basement/b01_chilled_water_filter/chill_alarm
,,Filter Reset,BBI,#baker_lab_basement/b01_chilled_water_filter/filter_reset
,,Condenser Valve,BAO,#baker_lab_basement/b01_chilled_water_filter/cond_valv
,,Filter Alarm,BBO,#baker_lab_basement/b01_chilled_water_filter/filter_alarm
,,DP Setpoint,BAV,#baker_lab_basement/b01_chilled_water_filter/dp_stpt
,,Schedule,BBV,#baker_lab_basement/b01_chilled_water_filter/m179
,,Chiller Status Alarm,BALM,#baker_lab_basement/b01_chilled_water_filter/chill_status_alarm
,,CW Filter Alarm,BALM,#baker_lab_basement/b01_chilled_water_filter/cwfilt_alrm
/Cornell University/Biotech Server/Baker Lab/Ground Floor/AHU-2 Zones,,,,
,G00CG (VAV-GZ1),,,
,,Supply Flow Control,BAF,#baker_lab_g00cg_vav-gz1/supply_airflow
,,Supply Flow Control / Flow Input,BAI,#baker_lab_g00cg_vav-gz1/supply_airflow/flow_input
,,Setpoint,BSPTCS,#baker_lab_g00cg_vav-gz1/setpt
,,Setpoint / Cooling Occupied Setpoint,BAV,#baker_lab_g00cg_vav-gz1/setpt/occupied_cool_setpoint
,,Setpoint / Heating Occupied Setpoint,BAV,#baker_lab_g00cg_vav-gz1/setpt/occupied_heat_setpoint
,,Setpoint / Cooling Unoccupied Setpoint,BAV,#baker_lab_g00cg_vav-gz1/setpt/unoccupied_cool_setpoint
,,Setpoint / Heating Unoccupied Setpoint,BAV,#baker_lab_g00cg_vav-gz1/setpt/unoccupied_heat_setpoint
,,Setpoint / Cooling Setpoint Adjust,BAV,#baker_lab_g00cg_vav-gz1/setpt/cool_setpoint_adjust
,,Setpoint / Heating Setpoint Adjust,BAV,#baker_lab_g00cg_vav-gz1/setpt/heat_setpoint_adjust
,,Setpoint / Effective Cooling Setpoint,BAV,#baker_lab_g00cg_vav-gz1/setpt/effective_cool_setpoint
,,Setpoint / Effective Heating Setpoint,BAV,#baker_lab_g00cg_vav-gz1/setpt/effective_heat_setpoint
,,Supply Air Temp,BAI,#baker_lab_g00cg_vav-gz1/sat
,,Zone Temp,ASVI,#baker_lab_g00cg_vav-gz1/zone_temp
,,Reheat Valve,BAO,#baker_lab_g00cg_vav-gz1/hwv
,,Active Zone,BAV,#baker_lab_g00cg_vav-gz1/active_zones
,,chw_load_shed,BAV,#baker_lab_g00cg_vav-gz1/m344
,,Color,BAV,#baker_lab_g00cg_vav-gz1/color_av
,,Cooling Percent,BAV,#baker_lab_g00cg_vav-gz1/cooling_percent_av
,,Cooling Setpoint,BAV,#baker_lab_g00cg_vav-gz1/cooling_setpoint_av
,,Cool Request,BAV,#baker_lab_g00cg_vav-gz1/cool_request
,,EI Weighting,BAV,#baker_lab_g00cg_vav-gz1/ei_weight
,,Environmental Index Count,BAV,#baker_lab_g00cg_vav-gz1/item_count
,,Heating Percent,BAV,#baker_lab_g00cg_vav-gz1/heating_percent_av
,,Heating Setpoint,BAV,#baker_lab_g00cg_vav-gz1/heating_setpoint_av
,,Heat Request,BAV,#baker_lab_g00cg_vav-gz1/heat_request
,,Max Supply Air Temp Setpoint,BAV,#baker_lab_g00cg_vav-gz1/max_supply_air_temp_stpt
,,Metric,BAV,#baker_lab_g00cg_vav-gz1/metric_conv
,,OA Humidity,BAV,#baker_lab_g00cg_vav-gz1/oa_humidity
,,OA Temperature,BAV,#baker_lab_g00cg_vav-gz1/oa_temperature
,,point name,BAV,#baker_lab_g00cg_vav-gz1/m339
,,Run Request,BAV,#baker_lab_g00cg_vav-gz1/sys_run_req
,,SAT Setpt,BAV,#baker_lab_g00cg_vav-gz1/sat_setpt_av
,,Setpoint Adjust,BAV,#baker_lab_g00cg_vav-gz1/sp_adj_av
,,steam_load_shed,BAV,#baker_lab_g00cg_vav-gz1/m361
,,Supply Damper Position,BAV,#baker_lab_g00cg_vav-gz1/sdmpr_pos
,,Supply Flow,BAV,#baker_lab_g00cg_vav-gz1/sflow
,,Supply Flow Setpoint,BAV,#baker_lab_g00cg_vav-gz1/sflow_sp
,,Supply Flow Stpt Deviation,BAV,#baker_lab_g00cg_vav-gz1/sup_flo_stpt_dev
,,Zone EI Time Satisfied,BAV,#baker_lab_g00cg_vav-gz1/zn_ei_time_sat
,,Zone EI Total Weight,BAV,#baker_lab_g00cg_vav-gz1/total_weight
,,Zone Environmental Index,BAV,#baker_lab_g00cg_vav-gz1/zn_enviro_indx
,,Zone Temp,BAV,#baker_lab_g00cg_vav-gz1/zone_temp_av
,,Zone Weighted Environmental Index,BAV,#baker_lab_g00cg_vav-gz1/enviro_windx
,,Airflow Request,BBV,#baker_lab_g00cg_vav-gz1/air_request
,,EM Power DAT Alarm Enable,BBV,#baker_lab_g00cg_vav-gz1/em_dat_enbl
,,EM Power Flow Alarm Enable,BBV,#baker_lab_g00cg_vav-gz1/em_flow_enbl
,,EM Power Zone Temp Alarm Enable,BBV,#baker_lab_g00cg_vav-gz1/em_zone_enbl
,,Energy Saving,BBV,#baker_lab_g00cg_vav-gz1/energy_saving
,,General Maintenance,BBV,#baker_lab_g00cg_vav-gz1/general_maintenance
,,General Zone Alarm,BBV,#baker_lab_g00cg_vav-gz1/general_zone_alarm
,,Local Occupied,BBV,#baker_lab_g00cg_vav-gz1/local_occupied_bv
,,Occupancy,BBV,#baker_lab_g00cg_vav-gz1/occ_status
,,Occupied,BBV,#baker_lab_g00cg_vav-gz1/occupied_bv
,,point name,BBV,#baker_lab_g00cg_vav-gz1/m337
,,point name,BBV,#baker_lab_g00cg_vav-gz1/m457
,,schedule,BBV,#baker_lab_g00cg_vav-gz1/schedule
,,Scheduled Occupied,BBV,#baker_lab_g00cg_vav-gz1/scheduled_occupied_bv
,,Vacancy,BBV,#baker_lab_g00cg_vav-gz1/vacancy
,,Vacancy Mode Status,BBV,#baker_lab_g00cg_vav-gz1/vac_stat
,,point name,BMSV,#baker_lab_g00cg_vav-gz1/m381
,,Zone Mode Status Display,BMSV,#baker_lab_g00cg_vav-gz1/zone_mode_status_display
,,DAT_ERROR_ALRM,BALM,#baker_lab_g00cg_vav-gz1/dat_error_alrm
,,Supply Flow Alarm,BALM,#baker_lab_g00cg_vav-gz1/supply_flo_alrm
,,Zone Temp Alarm,BALM,#baker_lab_g00cg_vav-gz1/ztmp_alrm
,,ZS Alarm,BALM,#baker_lab_g00cg_vav-gz1/zs_alrm
,,AHU Fan Status,BNI2,#baker_lab_g00cg_vav-gz1/ahu_status
,,AHU Static Pressure,ANI,#baker_lab_g00cg_vav-gz1/ahu_static
,,Chilled Water,ANI,#baker_lab_g00cg_vav-gz1/chilled_load_shed
,,CHW System Status,BNI2,#baker_lab_g00cg_vav-gz1/chw_system_status
,,EAHU Fan Status,BNI2,#baker_lab_g00cg_vav-gz1/eahu_status
,,EAHU Suction Pressure,ANI,#baker_lab_g00cg_vav-gz1/eahu_suction
,,Emergency Power,BNI,#baker_lab_g00cg_vav-gz1/em_power
,,Entering Air Temp,ANI,#baker_lab_g00cg_vav-gz1/ahu_dat
,,HW System Status,BNI2,#baker_lab_g00cg_vav-gz1/hw_system_status
,,OA Humidity,ANI,#baker_lab_g00cg_vav-gz1/oah
,,OA Temp,ANI,#baker_lab_g00cg_vav-gz1/oat
,,Setpt Adjust,ANI,#baker_lab_g00cg_vav-gz1/setpt_adj
,,Steam,ANI,#baker_lab_g00cg_vav-gz1/steam_load_shed
,,BACnet PID,BPID,#baker_lab_g00cg_vav-gz1/m358
,,BACnet PID / Setpoint,BAV,#baker_lab_g00cg_vav-gz1/m358/setpt
,,BACnet PID / Input,BAV,#baker_lab_g00cg_vav-gz1/m358/input
,,BACnet PID / PID out,BAV,#baker_lab_g00cg_vav-gz1/m358/pidout
,G10 (VAV-GA2),,,
,,Supply Flow Control,BAF,#baker_lab_g10_vav-ga2/air_flow
,,Supply Flow Control / Flow Input,BAI,#baker_lab_g10_vav-ga2/air_flow/flow_input
,,Exhaust Flow Control,BAF,#baker_lab_g10_vav-ga2/exh_air_flow
,,Exhaust Flow Control / Flow Input,BAI,#baker_lab_g10_vav-ga2/exh_air_flow/flow_input
,,Zone Temp,BRS,#baker_lab_g10_vav-ga2/lstat
,,Zone Temp / Zone Temp,BAI,#baker_lab_g10_vav-ga2/lstat/zone_temp
,,Zone Temp / Override Time Remaining,BAV,#baker_lab_g10_vav-ga2/lstat/override_time_remaining
,,Discharge Temp,BAI,#baker_lab_g10_vav-ga2/da_temp
,,Occupancy Sensor,BBI,#baker_lab_g10_vav-ga2/occ1
,,Heating Valve,BAO,#baker_lab_g10_vav-ga2/hw_valve
,,Active Zone,BAV,#baker_lab_g10_vav-ga2/active_zones
,,Airflow,BAV,#baker_lab_g10_vav-ga2/flow
,,Airflow Setpoint,BAV,#baker_lab_g10_vav-ga2/flow_sp
,,chw_load_shed,BAV,#baker_lab_g10_vav-ga2/m344
,,Cool Request,BAV,#baker_lab_g10_vav-ga2/cool_request
,,Damper Position,BAV,#baker_lab_g10_vav-ga2/dmpr_pos
,,EI Weighting,BAV,#baker_lab_g10_vav-ga2/ei_weight
,,Environmental Index Count,BAV,#baker_lab_g10_vav-ga2/item_count
,,Exh Airflow Setpoint,BAV,#baker_lab_g10_vav-ga2/eflow_sp
,,Exh Damper Position,BAV,#baker_lab_g10_vav-ga2/edmpr_pos
,,Heat Request,BAV,#baker_lab_g10_vav-ga2/heat_request
,,Metric,BAV,#baker_lab_g10_vav-ga2/metric_conv
,,Min Airflow,BAV,#baker_lab_g10_vav-ga2/min_cfm
,,point name,BAV,#baker_lab_g10_vav-ga2/m228
,,Run Request,BAV,#baker_lab_g10_vav-ga2/sys_run_req
,,SA Setpt,BAV,#baker_lab_g10_vav-ga2/sa_setpt
,,steam_load_shed,BAV,#baker_lab_g10_vav-ga2/m361
,,Zone EI Time Satisfied,BAV,#baker_lab_g10_vav-ga2/zn_ei_time_sat
,,Zone EI Total Weight,BAV,#baker_lab_g10_vav-ga2/total_weight
,,Zone Environmental Index,BAV,#baker_lab_g10_vav-ga2/zn_enviro_indx
,,Zone Weighted Environmental Index,BAV,#baker_lab_g10_vav-ga2/enviro_windx
,,Airflow Request,BBV,#baker_lab_g10_vav-ga2/air_request
,,Exh Airflow Request,BBV,#baker_lab_g10_vav-ga2/eair_request
,,Occupancy,BBV,#baker_lab_g10_vav-ga2/occ
,,Override,BBV,#baker_lab_g10_vav-ga2/ovrd
,,point name,BBV,#baker_lab_g10_vav-ga2/m134
,,point name,BBV,#baker_lab_g10_vav-ga2/m457
,,Run,BBV,#baker_lab_g10_vav-ga2/run
,,Schedule,BBV,#baker_lab_g10_vav-ga2/schedule
,,point name,BMSV,#baker_lab_g10_vav-ga2/m381
,,DAT_HI,BALM,#baker_lab_g10_vav-ga2/dat_hi
,,DAT_LO,BALM,#baker_lab_g10_vav-ga2/dat_lo
,,HW_VALVE_FAIL,BALM,#baker_lab_g10_vav-ga2/hw_valve_fail
,,ZTMP_HI,BALM,#baker_lab_g10_vav-ga2/ztmp_hi
,,ZTMP_LO,BALM,#baker_lab_g10_vav-ga2/ztmp_lo
,,AHU SA Temp,ANI,#baker_lab_g10_vav-ga2/ahu_sat
,,Chilled Water,ANI,#baker_lab_g10_vav-ga2/chilled_load_shed
,,OA Temp,ANI,#baker_lab_g10_vav-ga2/oat
,,Steam,ANI,#baker_lab_g10_vav-ga2/steam_load_shed
,G12 (VAV-GB2),,,
,,Supply Flow Control,BAF,#baker_lab_g12_vav-gb2/air_flow
,,Supply Flow Control / Flow Input,BAI,#baker_lab_g12_vav-gb2/air_flow/flow_input
,,Exhaust Flow Control,BAF,#baker_lab_g12_vav-gb2/exh_air_flow
,,Exhaust Flow Control / Flow Input,BAI,#baker_lab_g12_vav-gb2/exh_air_flow/flow_input
,,Zone Temp,BRS,#baker_lab_g12_vav-gb2/lstat
,,Zone Temp / Zone Temp,BAI,#baker_lab_g12_vav-gb2/lstat/zone_temp
,,Zone Temp / Override Time Remaining,BAV,#baker_lab_g12_vav-gb2/lstat/override_time_remaining
,,Discharge Temp,BAI,#baker_lab_g12_vav-gb2/da_temp
,,Active Zone,BAV,#baker_lab_g12_vav-gb2/active_zones
,,Airflow,BAV,#baker_lab_g12_vav-gb2/flow
,,Airflow Setpoint,BAV,#baker_lab_g12_vav-gb2/flow_sp
,,chw_load_shed,BAV,#baker_lab_g12_vav-gb2/m344
,,Cool Request,BAV,#baker_lab_g12_vav-gb2/cool_request
,,Damper Position,BAV,#baker_lab_g12_vav-gb2/dmpr_pos
,,EI Weighting,BAV,#baker_lab_g12_vav-gb2/ei_weight
,,Environmental Index Count,BAV,#baker_lab_g12_vav-gb2/item_count
,,Exh Airflow Setpoint,BAV,#baker_lab_g12_vav-gb2/eflow_sp
,,Exh Damper Position,BAV,#baker_lab_g12_vav-gb2/edmpr_pos
,,Heat Request,BAV,#baker_lab_g12_vav-gb2/heat_request
,,Metric,BAV,#baker_lab_g12_vav-gb2/metric_conv
,,Min Airflow,BAV,#baker_lab_g12_vav-gb2/min_cfm
,,Run Request,BAV,#baker_lab_g12_vav-gb2/sys_run_req
,,steam_load_shed,BAV,#baker_lab_g12_vav-gb2/m361
,,Zone EI Time Satisfied,BAV,#baker_lab_g12_vav-gb2/zn_ei_time_sat
,,Zone EI Total Weight,BAV,#baker_lab_g12_vav-gb2/total_weight
,,Zone Environmental Index,BAV,#baker_lab_g12_vav-gb2/zn_enviro_indx
,,Zone Weighted Environmental Index,BAV,#baker_lab_g12_vav-gb2/enviro_windx
,,Airflow Request,BBV,#baker_lab_g12_vav-gb2/air_request
,,Exh Airflow Request,BBV,#baker_lab_g12_vav-gb2/eair_request
,,Occupancy,BBV,#baker_lab_g12_vav-gb2/occ
,,Override,BBV,#baker_lab_g12_vav-gb2/ovrd
,,point name,BBV,#baker_lab_g12_vav-gb2/m457
,,Run,BBV,#baker_lab_g12_vav-gb2/run
,,Schedule,BBV,#baker_lab_g12_vav-gb2/schedule
,,point name,BMSV,#baker_lab_g12_vav-gb2/m381
,,DAT_HI,BALM,#baker_lab_g12_vav-gb2/dat_hi
,,DAT_LO,BALM,#baker_lab_g12_vav-gb2/dat_lo
,,ZTMP_HI,BALM,#baker_lab_g12_vav-gb2/ztmp_hi
,,ZTMP_LO,BALM,#baker_lab_g12_vav-gb2/ztmp_lo
,,AHU SA Temp,ANI,#baker_lab_g12_vav-gb2/ahu_sat
,,Chilled Water,ANI,#baker_lab_g12_vav-gb2/chilled_load_shed
,,OA Temp,ANI,#baker_lab_g12_vav-gb2/oat
,,Steam,ANI,#baker_lab_g12_vav-gb2/steam_load_shed
/Cornell University/Biotech Server/Baker Lab/Ground Floor/AHU-3 Zones,,,,
,G24 (VAV-GU1),,,
,,Supply Flow Control,BAF,#baker_lab_g24_vav-gu1/supply_airflow
,,Supply Flow Control / Flow Input,BAI,#baker_lab_g24_vav-gu1/supply_airflow/flow_input
,,Setpoint,BSPTCS,#baker_lab_g24_vav-gu1/setpt
,,Setpoint / Cooling Occupied Setpoint,BAV,#baker_lab_g24_vav-gu1/setpt/occupied_cool_setpoint
,,Setpoint / Heating Occupied Setpoint,BAV,#baker_lab_g24_vav-gu1/setpt/occupied_heat_setpoint
,,Setpoint / Cooling Unoccupied Setpoint,BAV,#baker_lab_g24_vav-gu1/setpt/unoccupied_cool_setpoint
,,Setpoint / Heating Unoccupied Setpoint,BAV,#baker_lab_g24_vav-gu1/setpt/unoccupied_heat_setpoint
,,Setpoint / Cooling Setpoint Adjust,BAV,#baker_lab_g24_vav-gu1/setpt/cool_setpoint_adjust
,,Setpoint / Heating Setpoint Adjust,BAV,#baker_lab_g24_vav-gu1/setpt/heat_setpoint_adjust
,,Setpoint / Effective Cooling Setpoint,BAV,#baker_lab_g24_vav-gu1/setpt/effective_cool_setpoint
,,Setpoint / Effective Heating Setpoint,BAV,#baker_lab_g24_vav-gu1/setpt/effective_heat_setpoint
,,Supply Air Temp,BAI,#baker_lab_g24_vav-gu1/sat
,,Zone Temp,ASVI,#baker_lab_g24_vav-gu1/zone_temp
,,Keyed Occupancy Switch,BBI,#baker_lab_g24_vav-gu1/key_switch
,,Occupancy Sensor,BBI,#baker_lab_g24_vav-gu1/occ1
,,Reheat Valve,BAO,#baker_lab_g24_vav-gu1/hwv
,,Occupancy Output,BBO,#baker_lab_g24_vav-gu1/occ_output
,,Active Zone,BAV,#baker_lab_g24_vav-gu1/active_zones
,,chw_load_shed,BAV,#baker_lab_g24_vav-gu1/m344
,,Color,BAV,#baker_lab_g24_vav-gu1/color_av
,,Cooling Percent,BAV,#baker_lab_g24_vav-gu1/cooling_percent_av
,,Cooling Setpoint,BAV,#baker_lab_g24_vav-gu1/cooling_setpoint_av
,,Cool Request,BAV,#baker_lab_g24_vav-gu1/cool_request
,,EI Weighting,BAV,#baker_lab_g24_vav-gu1/ei_weight
,,Environmental Index Count,BAV,#baker_lab_g24_vav-gu1/item_count
,,Heating Percent,BAV,#baker_lab_g24_vav-gu1/heating_percent_av
,,Heating Setpoint,BAV,#baker_lab_g24_vav-gu1/heating_setpoint_av
,,Heat Request,BAV,#baker_lab_g24_vav-gu1/heat_request
,,Max Supply Air Temp Setpoint,BAV,#baker_lab_g24_vav-gu1/max_supply_air_temp_stpt
,,Metric,BAV,#baker_lab_g24_vav-gu1/metric_conv
,,OA Humidity,BAV,#baker_lab_g24_vav-gu1/oa_humidity
,,OA Temperature,BAV,#baker_lab_g24_vav-gu1/oa_temperature
,,point name,BAV,#baker_lab_g24_vav-gu1/m228
,,point name,BAV,#baker_lab_g24_vav-gu1/m339
,,Run Request,BAV,#baker_lab_g24_vav-gu1/sys_run_req
,,SAT Setpt,BAV,#baker_lab_g24_vav-gu1/sat_setpt_av
,,Setpoint Adjust,BAV,#baker_lab_g24_vav-gu1/sp_adj_av
,,steam_load_shed,BAV,#baker_lab_g24_vav-gu1/m361
,,Supply Damper Position,BAV,#baker_lab_g24_vav-gu1/sdmpr_pos
,,Supply Flow,BAV,#baker_lab_g24_vav-gu1/sflow
,,Supply Flow Setpoint,BAV,#baker_lab_g24_vav-gu1/sflow_sp
,,Supply Flow Stpt Deviation,BAV,#baker_lab_g24_vav-gu1/sup_flo_stpt_dev
,,Zone EI Time Satisfied,BAV,#baker_lab_g24_vav-gu1/zn_ei_time_sat
,,Zone EI Total Weight,BAV,#baker_lab_g24_vav-gu1/total_weight
,,Zone Environmental Index,BAV,#baker_lab_g24_vav-gu1/zn_enviro_indx
,,Zone Temp,BAV,#baker_lab_g24_vav-gu1/zone_temp_av
,,Zone Weighted Environmental Index,BAV,#baker_lab_g24_vav-gu1/enviro_windx
,,Airflow Request,BBV,#baker_lab_g24_vav-gu1/air_request
,,EM Power DAT Alarm Enable,BBV,#baker_lab_g24_vav-gu1/em_dat_enbl
,,EM Power Flow Alarm Enable,BBV,#baker_lab_g24_vav-gu1/em_flow_enbl
,,EM Power Zone Temp Alarm Enable,BBV,#baker_lab_g24_vav-gu1/em_zone_enbl
,,Energy Saving,BBV,#baker_lab_g24_vav-gu1/energy_saving
,,General Maintenance,BBV,#baker_lab_g24_vav-gu1/general_maintenance
,,General Zone Alarm,BBV,#baker_lab_g24_vav-gu1/general_zone_alarm
,,Local Occupied,BBV,#baker_lab_g24_vav-gu1/local_occupied_bv
,,Occ Sensor,BBV,#baker_lab_g24_vav-gu1/occ_sensor_bv
,,Occupancy,BBV,#baker_lab_g24_vav-gu1/occ_status
,,Occupied,BBV,#baker_lab_g24_vav-gu1/occupied_bv
,,point name,BBV,#baker_lab_g24_vav-gu1/m337
,,point name,BBV,#baker_lab_g24_vav-gu1/m457
,,schedule,BBV,#baker_lab_g24_vav-gu1/schedule
,,Scheduled Occupied,BBV,#baker_lab_g24_vav-gu1/scheduled_occupied_bv
,,Vacancy,BBV,#baker_lab_g24_vav-gu1/vacancy
,,Vacancy Mode Status,BBV,#baker_lab_g24_vav-gu1/vac_stat
,,point name,BMSV,#baker_lab_g24_vav-gu1/m381
,,Zone Mode Status Display,BMSV,#baker_lab_g24_vav-gu1/zone_mode_status_display
,,DAT_ERROR_ALRM,BALM,#baker_lab_g24_vav-gu1/dat_error_alrm
,,Supply Flow Alarm,BALM,#baker_lab_g24_vav-gu1/supply_flo_alrm
,,Zone Temp Alarm,BALM,#baker_lab_g24_vav-gu1/ztmp_alrm
,,ZS Alarm,BALM,#baker_lab_g24_vav-gu1/zs_alrm
,,AHU Fan Status,BNI2,#baker_lab_g24_vav-gu1/ahu_status
,,AHU Static Pressure,ANI,#baker_lab_g24_vav-gu1/ahu_static
,,Chilled Water,ANI,#baker_lab_g24_vav-gu1/chilled_load_shed
,,CHW System Status,BNI2,#baker_lab_g24_vav-gu1/chw_system_status
,,EAHU Fan Status,BNI2,#baker_lab_g24_vav-gu1/eahu_status
,,EAHU Suction Pressure,ANI,#baker_lab_g24_vav-gu1/eahu_suction
,,Emergency Power,BNI,#baker_lab_g24_vav-gu1/em_power
,,Entering Air Temp,ANI,#baker_lab_g24_vav-gu1/ahu_dat
,,HW System Status,BNI2,#baker_lab_g24_vav-gu1/hw_system_status
,,OA Humidity,ANI,#baker_lab_g24_vav-gu1/oah
,,OA Temp,ANI,#baker_lab_g24_vav-gu1/oat
,,Setpt Adjust,ANI,#baker_lab_g24_vav-gu1/setpt_adj
,,Steam,ANI,#baker_lab_g24_vav-gu1/steam_load_shed
,,BACnet PID,BPID,#baker_lab_g24_vav-gu1/m358
,,BACnet PID / Setpoint,BAV,#baker_lab_g24_vav-gu1/m358/setpt
,,BACnet PID / Input,BAV,#baker_lab_g24_vav-gu1/m358/input
,,BACnet PID / PID out,BAV,#baker_lab_g24_vav-gu1/m358/pidout
,G24 (FEV-4O),,,
,,Penthouse Hood Flow Control,BAF,#baker_lab_g24_fev-4o/hood_airflow
,,Penthouse Hood Flow Control / Flow Input,BAI,#baker_lab_g24_fev-4o/hood_airflow/flow_input
,,Occupancy From [VAV-GU1],BBI,#baker_lab_g24_fev-4o/occ
,,Height,BAV,#baker_lab_g24_fev-4o/m822
,,Hood Damper Position,BAV,#baker_lab_g24_fev-4o/hdmpr_pos
,,Hood Flow,BAV,#baker_lab_g24_fev-4o/hflow
,,Hood Flow Setpoint,BAV,#baker_lab_g24_fev-4o/hood_sp
,,Hood Flow Stpt Deviation,BAV,#baker_lab_g24_fev-4o/hood_flo_stpt_dev
,,Maximum,BAV,#baker_lab_g24_fev-4o/m062
,,Maximum,BAV,#baker_lab_g24_fev-4o/m064
,,Minimum,BAV,#baker_lab_g24_fev-4o/m061
,,Minimum,BAV,#baker_lab_g24_fev-4o/m063
,,Run Request,BAV,#baker_lab_g24_fev-4o/sys_run_req
,,Width,BAV,#baker_lab_g24_fev-4o/m821
,,Airflow Request,BBV,#baker_lab_g24_fev-4o/air_request
,,EM Power Flow Alarm Enable,BBV,#baker_lab_g24_fev-4o/em_flow_enbl
,,Occupied,BBV,#baker_lab_g24_fev-4o/occupied_bv
,,Hood Flow Alarm,BALM,#baker_lab_g24_fev-4o/hood_flo_alrm
,,EAHU Fan Status,BNI2,#baker_lab_g24_fev-4o/eahu_status
,,EAHU Static Pressure,ANI,#baker_lab_g24_fev-4o/eahu_static
,,Emergency Power,BNI,#baker_lab_g24_fev-4o/em_power
,G24 (FEV-4N)Temp,,,
,,Penthouse Hood Flow Control,BAF,#baker_lab_g24_fev-4n/hood_airflow
,,Penthouse Hood Flow Control / Flow Input,BAI,#baker_lab_g24_fev-4n/hood_airflow/flow_input
,,Occupancy From [VAV-GU1],BBI,#baker_lab_g24_fev-4n/occ
,,Height,BAV,#baker_lab_g24_fev-4n/m822
,,Hood Damper Position,BAV,#baker_lab_g24_fev-4n/hdmpr_pos
,,Hood Flow,BAV,#baker_lab_g24_fev-4n/hflow
,,Hood Flow Setpoint,BAV,#baker_lab_g24_fev-4n/hood_sp
,,Hood Flow Stpt Deviation,BAV,#baker_lab_g24_fev-4n/hood_flo_stpt_dev
,,Maximum,BAV,#baker_lab_g24_fev-4n/m062
,,Maximum,BAV,#baker_lab_g24_fev-4n/m064
,,Minimum,BAV,#baker_lab_g24_fev-4n/m061
,,Minimum,BAV,#baker_lab_g24_fev-4n/m063
,,Run Request,BAV,#baker_lab_g24_fev-4n/sys_run_req
,,Width,BAV,#baker_lab_g24_fev-4n/m821
,,Airflow Request,BBV,#baker_lab_g24_fev-4n/air_request
,,EM Power Flow Alarm Enable,BBV,#baker_lab_g24_fev-4n/em_flow_enbl
,,Occupied,BBV,#baker_lab_g24_fev-4n/occupied_bv
,,Hood Flow Alarm,BALM,#baker_lab_g24_fev-4n/hood_flo_alrm
,,EAHU Fan Status,BNI2,#baker_lab_g24_fev-4n/eahu_status
,,EAHU Static Pressure,ANI,#baker_lab_g24_fev-4n/eahu_static
,,Emergency Power,BNI,#baker_lab_g24_fev-4n/em_power
,G16 (VAV-GC2),,,
,,Supply Flow Control,BAF,#baker_lab_g16_vav-gc2/supply_airflow
,,Supply Flow Control / Flow Input,BAI,#baker_lab_g16_vav-gc2/supply_airflow/flow_input
,,Setpoint,BSPTCS,#baker_lab_g16_vav-gc2/setpt
,,Setpoint / Cooling Occupied Setpoint,BAV,#baker_lab_g16_vav-gc2/setpt/occupied_cool_setpoint
,,Setpoint / Heating Occupied Setpoint,BAV,#baker_lab_g16_vav-gc2/setpt/occupied_heat_setpoint
,,Setpoint / Cooling Unoccupied Setpoint,BAV,#baker_lab_g16_vav-gc2/setpt/unoccupied_cool_setpoint
,,Setpoint / Heating Unoccupied Setpoint,BAV,#baker_lab_g16_vav-gc2/setpt/unoccupied_heat_setpoint
,,Setpoint / Cooling Setpoint Adjust,BAV,#baker_lab_g16_vav-gc2/setpt/cool_setpoint_adjust
,,Setpoint / Heating Setpoint Adjust,BAV,#baker_lab_g16_vav-gc2/setpt/heat_setpoint_adjust
,,Setpoint / Effective Cooling Setpoint,BAV,#baker_lab_g16_vav-gc2/setpt/effective_cool_setpoint
,,Setpoint / Effective Heating Setpoint,BAV,#baker_lab_g16_vav-gc2/setpt/effective_heat_setpoint
,,Supply Air Temp,BAI,#baker_lab_g16_vav-gc2/sat
,,Zone Temp,ASVI,#baker_lab_g16_vav-gc2/zone_temp
,,Keyed Occupancy Switch,BBI,#baker_lab_g16_vav-gc2/key_switch
,,Occupancy Sensor,BBI,#baker_lab_g16_vav-gc2/occ1
,,Reheat Valve,BAO,#baker_lab_g16_vav-gc2/hwv
,,Occupancy Output,BBO,#baker_lab_g16_vav-gc2/occ_output
,,Active Zone,BAV,#baker_lab_g16_vav-gc2/active_zones
,,chw_load_shed,BAV,#baker_lab_g16_vav-gc2/m344
,,Color,BAV,#baker_lab_g16_vav-gc2/color_av
,,Cooling Percent,BAV,#baker_lab_g16_vav-gc2/cooling_percent_av
,,Cooling Setpoint,BAV,#baker_lab_g16_vav-gc2/cooling_setpoint_av
,,Cool Request,BAV,#baker_lab_g16_vav-gc2/cool_request
,,EI Weighting,BAV,#baker_lab_g16_vav-gc2/ei_weight
,,Environmental Index Count,BAV,#baker_lab_g16_vav-gc2/item_count
,,Heating Percent,BAV,#baker_lab_g16_vav-gc2/heating_percent_av
,,Heating Setpoint,BAV,#baker_lab_g16_vav-gc2/heating_setpoint_av
