oli,Facility Code,Asset Location,Unit Number,Asset Number,Asset Description,PM Location,Area Served,Status,Sash Trend,Occ Trend,Temp Trend,Sash RealTime,Occ RealTime,Temp RealTime,Notes,Server
,,2070-091-6040,6040,101298,"Hood,Fume, 2070-150-3",Room 150,Hood Room 150,OPERATING,,,,,,,,
,,2070-091-6041,6041,101299,"Hood,Fume, 2070-150-4",Room 150,Hood Room 150,OPERATING,,,,,,,,
,,2070-091-6042,6042,101300,"Hood,Fume, 2070-150-5",Room 150,Hood Room 150,OPERATING,,,,,,,,
,,2070-091-6043,6043,102804,"Hood,Fume, 2070-B58A",Room B58A,Hood Room B58A,OPERATING,,,,,,,,
,,2070-091-6044,6044,102805,"Hood,Fume, 2070-B58B",Room B58B,Hood Room B58B,OPERATING,,,,,,,,
,,2070-091-6045,6045,118276,"Hood,Fume, 2070-356-1",Room 356,Hood Room 356,OPERATING,,,,,,,,
,,2070-091-6046,6046,118277,"Hood,Fume, 2070-356-2",Room 356,Hood Room 356,OPERATING,,,,,,,,
,,2070-091-6047,6047,118278,"Hood,Fume, 2070-356-3",Room 356,Hood Room 356,OPERATING,,,,,,,,
,,2070-091-6048,6048,119767,"Hood,Fume, 2070-B44A",Room B44,Hood Room B44A,OPERATING,,,,,,,,
Basic Science Building,1150D,1150D-091-6001,6001,52696,"Hood,Fume, 1150D-S1093",Room S1093,Hood Room S1093,OPERATING,,,,,,,,
,,1150D-091-6002,6002,52693,"Hood,Fume, 1150D-S1063",S1063,S1063,OPERATING,,,,,,,,
,,1150D-091-6003,6003,125461,"Hood,Fume, 1150D-S1041",S1041,S1041,OPERATING,,,,,,,,
,,1150D-091-6004,6004,125462,"Hood,Fume, 1150D-S1055",S1055,S1055,OPERATING,,,,,,,,
,,1150D-091-6007,6007,86259,"Hood,Fume, 1150D-S1075",Room S1075,Hood Room S1075,OPERATING,,,,,,,,
,,1150D-091-6008,6008,87321,"Hood,Fume, 1150D-S1091",Room S1091,Room S1091,OPERATING,,,,,,,,
,,1150D-091-6009,6009,52692,"Hood,Fume, 1150D-S1057",Room S1057,Hood Room S1057,OPERATING,,,,,,,,
Biotechnology,1018,1018-091-6001,6001,52276,"Hood Fume, 1018-141",141,141,OPERATING,,,,,,,,
,,1018-091-6002,6002,52277,"Hood Fume, 1018-143",143,143,OPERATING,,,,,,,,
,,1018-091-6003,6003,52311,"Hood,Fume, 1018-147B",147B,147B,OPERATING,,,,,,,,
,,1018-091-6004,6004,52313,"Hood,Fume, 1018-153",153,153,OPERATING,,,,,,,,
,,1018-091-6005,6005,52314,"Hood Fume, 1018-153B",153,153,OPERATING,,,,,,,,
,,1018-091-6006,6006,52315,"Hood,Fume, 1018-155",155,155,OPERATING,,,,,,,,
,,1018-091-6007,6007,52317,"Hood Fume, 1018-160",160,160,OPERATING,,,,,,,,
,,1018-091-6008,6008,52318,"Hood,Fume, 1018-203",203,203,OPERATING,,,,,,,,
,,1018-091-6009,6009,52319,"Hood Fume, 1018-203B",203,203,OPERATING,,,,,,,,
,,1018-091-6010,6010,52320,"Hood,Fume, 1018-209",209,209,OPERATING,,,,,,,,
,,1018-091-6011,6011,52321,"Hood Fume, 1018-209B",209,209,OPERATING,,,,,,,,
,,1018-091-6013,6013,52323,"Hood Fume, 1018-217B",217,217,OPERATING,,,,,,,,
,,1018-091-6015,6015,52325,"Hood,Fume, 1018-221",221,221,OPERATING,,,,,,,,
,,1018-091-6016,6016,52326,"Hood Fume, 1018-221B",221,221,OPERATING,,,,,,,,
,,1018-091-6017,6017,52327,"Hood,Fume, 1018-227",227,227,OPERATING,,,,,,,,
,,1018-091-6018,6018,52328,"Hood Fume, 1018-227B",227,227,OPERATING,,,,,,,,
,,1018-091-6019,6019,52329,"Hood,Fume, 1018-233",233,233,OPERATING,,,,,,,,
,,1018-091-6020,6020,52330,"Hood Fume, 1018-233B",233,233,OPERATING,,,,,,,,
,,1018-091-6021,6021,52331,"Hood Fume, 1018-236",236,236,HIBERNATION,,,,,,,,
,,1018-091-6022,6022,52332,"Hood,Fume, 1018-241",241,241,OPERATING,,,,,,,,
,,1018-091-6023,6023,52333,"Hood Fume, 1018-241B",241,241,OPERATING,,,,,,,,
,,1018-091-6024,6024,52334,"Hood,Fume, 1018-245",245,245,OPERATING,,,,,,,,
,,1018-091-6025,6025,52335,"Hood Fume, 1018-245B",245,245,OPERATING,,,,,,,,
,,1018-091-6026,6026,52336,"Hood,Fume, 1018-253",253,253,OPERATING,,,,,,,,
,,1018-091-6027,6027,52339,"Hood Fume, 1018-253B",253,253,OPERATING,,,,,,,,
,,1018-091-6028,6028,52340,"Hood,Fume, 1018-257",257,257,OPERATING,,,,,,,,
,,1018-091-6029,6029,52341,"Hood Fume, 1018-257B",257,257,OPERATING,,,,,,,,
,,1018-091-6030,6030,52342,"Hood,Fume, 1018-260",260,260,OPERATING,,,,,,,,
,,1018-091-6031,6031,52343,"Hood Fume, 1018-260B",260,260,OPERATING,,,,,,,,
,,1018-091-6032,6032,52344,"Hood,Fume, 1018-267",267,267,OPERATING,,,,,,,,
,,1018-091-6033,6033,52345,"Hood Fume, 1018-267B",267,267,OPERATING,,,,,,,,
,,1018-091-6034,6034,52346,"Hood,Fume, 1018-303",303,303,OPERATING,,,,,,,,
,,1018-091-6035,6035,52347,"Hood Fume, 1018-303B",303,303,OPERATING,,,,,,,,
,,1018-091-6036,6036,52348,"Hood,Fume, 1018-309",309,309,OPERATING,,,,,,,,
,,1018-091-6037,6037,52349,"Hood Fume, 1018-309B",309,309,OPERATING,,,,,,,,
,,1018-091-6038,6038,52350,"Hood,Fume, 1018-317",317,317,OPERATING,,,,,,,,
,,1018-091-6039,6039,52351,"Hood Fume, 1018-317B",317,317,OPERATING,,,,,,,,
,,1018-091-6040,6040,52352,"Hood Fume, 1018-318",318,318,OPERATING,,,,,,,,
,,1018-091-6041,6041,52357,"Hood,Fume, 1018-321",321,321,OPERATING,,,,,,,,
,,1018-091-6042,6042,52360,"Hood Fume, 1018-321B",321,321,OPERATING,,,,,,,,
,,1018-091-6043,6043,52361,"Hood,Fume, 1018-327",327,327,OPERATING,,,,,,,,
,,1018-091-6044,6044,52362,"Hood Fume, 1018-327B",327,327,OPERATING,,,,,,,,
,,1018-091-6045,6045,52363,"Hood,Fume, 1018-333",333,333,OPERATING,,,,,,,,
,,1018-091-6046,6046,52364,"Hood Fume, 1018-333B",333,333,OPERATING,,,,,,,,
,,1018-091-6047,6047,52365,"Hood,Fume, 1018-336",336,336,OPERATING,,,,,,,,
,,1018-091-6048,6048,52366,"Hood,Fume, 1018-341",341,341,OPERATING,,,,,,,,
,,1018-091-6049,6049,52367,"Hood Fume, 1018-341B",341,341,OPERATING,,,,,,,,
,,1018-091-6050,6050,52368,"Hood,Fume, 1018-345",345,345,OPERATING,,,,,,,,
,,1018-091-6052,6052,52370,"Hood,Fume, 1018-353",353,353,OPERATING,,,,,,,,
,,1018-091-6053,6053,52371,"Hood Fume, 1018-353B",353,353,OPERATING,,,,,,,,
,,1018-091-6054,6054,52372,"Hood,Fume, 1018-357",357,357,OPERATING,,,,,,,,
,,1018-091-6055,6055,52373,"Hood Fume, 1018-357B",357,357,OPERATING,,,,,,,,
,,1018-091-6056,6055,52374,"Hood,Fume, 1018-360",360,360,OPERATING,,,,,,,,
,,1018-091-6057,6057,52375,"Hood Fume, 1018-360B",360,360,OPERATING,,,,,,,,
,,1018-091-6058,6058,52376,"Hood,Fume, 1018-367",367,367,OPERATING,,,,,,,,
,,1018-091-6059,6059,52377,"Hood Fume, 1018-367B",367,367,OPERATING,,,,,,,,
,,1018-091-6060,6060,52378,"Hood,Fume, 1018-403",403,403,OPERATING,,,,,,,,
,,1018-091-6061,6061,52379,"Hood Fume, 1018-403B",403,403,OPERATING,,,,,,,,
,,1018-091-6062,6062,52380,"Hood,Fume, 1018-409",409,409,OPERATING,,,,,,,,
,,1018-091-6063,6063,52381,"Hood Fume, 1018-409B",409,409,OPERATING,,,,,,,,
,,1018-091-6064,6064,52382,"Hood,Fume, 1018-417",417,417,OPERATING,,,,,,,,
,,1018-091-6065,6065,52383,"Hood Fume, 1018-417B",417,417,OPERATING,,,,,,,,
,,1018-091-6066,6066,52384,"Hood Fume, 1018-418",418,418,OPERATING,,,,,,,,
,,1018-091-6067,6067,52385,"Hood,Fume, 1018-421",421,421,OPERATING,,,,,,,,
,,1018-091-6068,6068,52386,"Hood Fume, 1018-421B",421,421,OPERATING,,,,,,,,
,,1018-091-6069,6069,52387,"Hood,Fume, 1018-427",427,427,OPERATING,,,,,,,,
,,1018-091-6070,6070,52388,"Hood Fume, 1018-427B",427,427,OPERATING,,,,,,,,
,,1018-091-6071,6071,52389,"Hood,Fume, 1018-433",433,433,OPERATING,,,,,,,,
,,1018-091-6073,6073,52391,"Hood Fume, 1018-436",436,436,OPERATING,,,,,,,,
,,1018-091-6074,6074,52392,"Hood,Fume, 1018-441",441,441,OPERATING,,,,,,,,
,,1018-091-6075,6075,52393,"Hood Fume, 1018-441B",441,441,OPERATING,,,,,,,,
,,1018-091-6076,6076,52394,"Hood,Fume, 1018-445",445,445,OPERATING,,,,,,,,
,,1018-091-6077,6077,52395,"Hood Fume, 1018-445B",445,445,OPERATING,,,,,,,,
,,1018-091-6078,6078,52396,"Hood,Fume, 1018-453",453,453,OPERATING,,,,,,,,
,,1018-091-6079,6079,52397,"Hood Fume, 1018-453B",453,453,OPERATING,,,,,,,,
,,1018-091-6080,6080,52399,"Hood,Fume, 1018-457",457,457,OPERATING,,,,,,,,
,,1018-091-6081,6081,52400,"Hood Fume, 1018-457B",457,457,OPERATING,,,,,,,,
,,1018-091-6084,6084,52403,"Hood,Fume, 1018-467",467,467,OPERATING,,,,,,,,
,,1018-091-6085,6085,52404,"Hood Fume, 1018-467B",467,467,OPERATING,,,,,,,,
,,1018-091-6086,6086,52406,"Hood Fume, 1018-G59",G59,G59,OPERATING,,,,,,,"No G59 in WebCTRL, but there's a G49 in WebCTRL",
,,1018-091-6087,6087,52405,"Hood Fume, 1018-G54",G54,G54,OPERATING,,,,,,,,
,,1018-091-6088,6088,125465,"Hood,Fume, 1018-460B",460B,460B,OPERATING,,,,,,,,
,,1018-091-6089,6089,125466,"Hood,Fume, 1018-467",467,467,OPERATING,,,,,,,,
,,1018-091-6090,6090,112232,"Hood,Fume, 1018-G49",Room 3G49,Room G49 (ADA),OPERATING,,,,,,,,
Bluegrass L Pesticide Stg,4246,4246-091-6001,6001,53922,"Hood,Fume, 4246-105",Room PH,Hood Room PH,OPERATING,,,,,,,,
Boyce Thompson Institute,1076,1076-091-6001,6001,53345,"Hood Fume, 1076-104",ROOM 104,HOOD ROOM 104,OPERATING,,,,,,,,
,,1076-091-6002,6002,53346,"Hood Fume, 1076-108",ROOM 108,HOOD ROOM 108,OPERATING,,,,,,,,
,,1076-091-6003,6003,53347,"Hood Fume, 1076-110",ROOM 110,HOOD ROOM 110,OPERATING,,,,,,,,
,,1076-091-6004,6004,53348,"Hood Fume, 1076-110A",ROOM 110A,HOOD ROOM 110A,OPERATING,,,,,,,,
,,1076-091-6005,6005,53349,"Hood Fume, 1076-114",ROOM 114,HOOD ROOM 114,OPERATING,,,,,,,,
,,1076-091-6006,6006,53350,"Hood Fume, 1076-116",ROOM 116,HOOD ROOM 116,OPERATING,,,,,,,,
,,1076-091-6007,6007,53351,"Hood Fume, 1076-116A",ROOM 116A,HOOD ROOM 116A,OPERATING,,,,,,,,
,,1076-091-6008,6008,53352,"Hood Fume, 1076-118",ROOM 118,HOOD ROOM 118,OPERATING,,,,,,,,
,,1076-091-6009,6009,53353,"Hood Fume, 1076-120",ROOM 120,HOOD ROOM 120,OPERATING,,,,,,,,
,,1076-091-6010,6010,53354,"Hood Fume, 1076-122",ROOM 122,HOOD ROOM 122,OPERATING,,,,,,,,
,,1076-091-6011,6011,53355,"Hood Fume, 1076-160-N",ROOM 160-N,HOOD ROOM 160-N,OPERATING,,,,,,,,
,,1076-091-6012,6012,53356,"Hood Fume, 1076-160-S",ROOM 160-S,HOOD ROOM 160-S,OPERATING,,,,,,,,
,,1076-091-6013,6013,53357,"Hood Fume, 1076-206",ROOM 206,HOOD ROOM 206,OPERATING,,,,,,,,
,,1076-091-6014,6014,53380,"Hood Fume, 1076-210",ROOM 210,HOOD ROOM 210,OPERATING,,,,,,,,
,,1076-091-6015,6015,53358,"Hood Fume, 1076-212",ROOM 212,HOOD ROOM 212,OPERATING,,,,,,,,
,,1076-091-6016,6016,53381,"Hood Fume, 1076-218",ROOM 218,HOOD ROOM 218,OPERATING,,,,,,,,
,,1076-091-6018,6018,53360,"Hood,Fume, 1076-202",ROOM 202,HOOD ROOM 202,OPERATING,,,,,,,,
,,1076-091-6019,6019,53361,"Hood Fume, 1076-302",ROOM 302,HOOD ROOM 302,OPERATING,,,,,,,,
,,1076-091-6020,6020,53362,"Hood Fume, 1076-304",ROOM 304,HOOD ROOM 304,OPERATING,,,,,,,,
,,1076-091-6021,6021,53363,"Hood Fume, 1076-310",ROOM 310,HOOD ROOM 310,OPERATING,,,,,,,,
,,1076-091-6022,6022,53364,"Hood Fume, 1076-312",ROOM 312,HOOD ROOM 312,OPERATING,,,,,,,,
,,1076-091-6023,6023,53365,"Hood Fume, 1076-316",ROOM 316,HOOD ROOM 316,OPERATING,,,,,,,,
,,1076-091-6024,6024,53366,"Hood Fume, 1076-318",ROOM 318,HOOD ROOM 318,OPERATING,,,,,,,,
,,1076-091-6025,6025,53367,"Hood Fume, 1076-324",ROOM 324,HOOD ROOM 324,OPERATING,,,,,,,,
,,1076-091-6026,6026,53368,"Hood Fume, 1076-326",ROOM 326,HOOD ROOM 326,OPERATING,,,,,,,,
,,1076-091-6027,6027,53369,"Hood Fume, 1076-402",ROOM 402,HOOD ROOM 402,OPERATING,,,,,,,,
,,1076-091-6028,6028,53370,"Hood Fume, 1076-404",ROOM 404,HOOD ROOM 404,OPERATING,,,,,,,,
,,1076-091-6029,6029,53371,"Hood Fume, 1076-406",ROOM 406,HOOD ROOM 406,OPERATING,,,,,,,,
,,1076-091-6030,6030,53372,"Hood Fume, 1076-410",ROOM 410,HOOD ROOM 410,OPERATING,,,,,,,,
,,1076-091-6031,6031,53373,"Hood Fume, 1076-412",ROOM 412,HOOD ROOM 412,OPERATING,,,,,,,,
,,1076-091-6032,6032,53374,"Hood Fume, 1076-418-E",ROOM 418,HOOD ROOM 418,OPERATING,,,,,,,,
,,1076-091-6033,6033,53375,"Hood Fume, 1076-418-W",ROOM 418,HOOD ROOM 418,OPERATING,,,,,,,,
,,1076-091-6034,6034,53376,"Hood Fume, 1076-420",ROOM 420,HOOD ROOM 420,OPERATING,,,,,,,,
,,1076-091-6035,6035,53377,"Hood Fume, 1076-422",ROOM 422,HOOD ROOM 422,OPERATING,,,,,,,,
,,1076-091-6036,6036,53378,"Hood Fume, 1076-424",ROOM 424,HOOD ROOM 424,OPERATING,,,,,,,,
,,1076-091-6037,6037,53379,"Hood Fume, 1076-426",ROOM 426,HOOD ROOM 426,OPERATING,,,,,,,,
,,1076-091-6038,6038,52700,"Hood,Fume, 1076-158",Room 158,Hood Room 158,OPERATING,,,,,,,,
Bradfield Hall,1028B,1028B-091-6001,6001,52585,"Hood Fume, 1028B-1003",Room 1003,Hood Room 1003,OPERATING,,,,,,,,
,,1028B-091-6002,6002,52586,"Hood Fume, 1028B-1006A",Room 1006A,Hood Room 1006A,HIBERNATION,,,,,,,,
,,1028B-091-6003,6003,52588,"Hood Fume, 1028B-1012",Room 1012,Hood Room 1012,OPERATING,,,,,,,,
,,1028B-091-6005,6005,52590,"Hood Fume, 1028B-102",Room 102,Hood Room 102,RETIRED,,,,,,,,
,,1028B-091-6006,6006,52591,"Hood Fume, 1028B-1020",Room 1020,Hood Room 1020,OPERATING,,,,,,,,
,,1028B-091-6007,6007,52592,"Hood Fume, 1028B-1024",Room 1024,Hood Room 1024,HIBERNATION,,,,,,,,
,,1028B-091-6008,6008,52593,"Hood Fume, 1028B-202",Room 202,Hood Room 202,OPERATING,,,,,,,,
,,1028B-091-6009,6009,52594,"Hood Fume, 1028B-205",Room 205,Hood Room 205,HIBERNATION,,,,,,,,
,,1028B-091-6010,6010,52595,"Hood Fume, 1028B-212",Room 212,Hood Room 212,OPERATING,,,,,,,,
,,1028B-091-6011,6011,52596,"Hood Fume, 1028B-213A",Room 213A,Hood Room 213A,OPERATING,,,,,,,,
,,1028B-091-6012,6012,52597,"Hood Fume, 1028B-220",Room 220,Hood Room 220,OPERATING,,,,,,,,
,,1028B-091-6013,6013,52598,"Hood Fume, 1028B-224A",Room 224A,Hood Room 224A,OPERATING,,,,,,,,
,,1028B-091-6014,6014,52599,"Hood Fume, 1028B-301",Room 301,Hood Room 301,OPERATING,,,,,,,,
,,1028B-091-6015,6015,52600,"Hood Fume, 1028B-303A",Room 303A,Hood Room 303A,OPERATING,,,,,,,,
,,1028B-091-6016,6016,52601,"Hood Fume, 1028B-305",Room 305,Hood Room 305,OPERATING,,,,,,,,
,,1028B-091-6017,6017,52602,"Hood Fume, 1028B-306",Room 306,Hood Room 306,OPERATING,,,,,,,,
,,1028B-091-6018,6018,52603,"Hood Fume, 1028B-311",Room 311,Hood Room 311,OPERATING,,,,,,,,
,,1028B-091-6019,6019,52604,"Hood,Fume, 1028B-506A",506A,506A,OPERATING,,,,,,,,
,,1028B-091-6020,6020,52605,"Hood Fume, 1028B-315",Room 315,Hood Room 315,OPERATING,,,,,,,,
,,1028B-091-6022,6022,52607,"Hood Fume, 1028B-405A",Room 405A,Hood Room 405A,OPERATING,,,,,,,,
,,1028B-091-6023,6023,52608,"Hood Fume, 1028B-412A",Room 412A,Hood Room 412A,OPERATING,,,,,,,,
,,1028B-091-6024,6024,52609,"Hood Fume, 1028B-414-2",Room 414,Hood Room 414,OPERATING,,,,,,,,
,,1028B-091-6025,6025,52610,"Hood Fume, 1028B-414-1",Room 414,Hood Room 414,OPERATING,,,,,,,,
,,1028B-091-6026,6026,52611,"Hood Fume, 1028B-415",Room 415,Hood Room 415,OPERATING,,,,,,,,
,,1028B-091-6027,6027,52612,"Hood Fume, 1028B-502",Room 502,Hood Room 502,OPERATING,,,,,,,,
,,1028B-091-6029,6029,52614,"Hood Fume, 1028B-511",Room 511,Hood Room 511,OPERATING,,,,,,,,
,,1028B-091-6030,6030,52615,"Hood Fume, 1028B-516",Room 516,Hood Room 516,HIBERNATION,,,,,,,,
,,1028B-091-6031,6031,52616,"Hood Fume, 1028B-517",Room 517,Hood Room 517,OPERATING,,,,,,,,
,,1028B-091-6032,6032,52617,"Hood Fume, 1028B-523",Room 523,Hood Room 523,OPERATING,,,,,,,,
,,1028B-091-6033,6033,52618,"Hood Fume, 1028B-613",Room 613,Hood Room 613,OPERATING,,,,,,,,
,,1028B-091-6034,6034,52619,"Hood Fume, 1028B-614",Room 614,Hood Room 614,OPERATING,,,,,,,,
,,1028B-091-6035,6035,52620,"Hood Fume, 1028B-615",Room 615,Hood Room 615,OPERATING,,,,,,,,
,,1028B-091-6036,6036,52621,"Hood Fume, 1028B-618",Room 618,Hood Room 618,OPERATING,,,,,,,,
,,1028B-091-6037,6037,52622,"Hood Fume, 1028B-623",Room 623,Hood Room 623,OPERATING,,,,,,,,
,,1028B-091-6039,6039,52623,"Hood Fume, 1028B-703",Room 703,Hood Room 703,OPERATING,,,,,,,,
,,1028B-091-6040,6040,52624,"Hood Fume, 1028B-704",Room 704,Hood Room 704,OPERATING,,,,,,,,
,,1028B-091-6041,6041,52625,"Hood Fume, 1028B-710",Room 710,Hood Room 710,OPERATING,,,,,,,,
,,1028B-091-6042,6042,52626,"Hood Fume, 1028B-713",Room 713,Hood Room 713,OPERATING,,,,,,,,
,,1028B-091-6044,6044,52628,"Hood Fume, 1028B-801",Room 801,Hood Room 801,OPERATING,,,,,,,,
,,1028B-091-6045,6045,52629,"Hood Fume, 1028B-802",Room 802,Hood Room 802,OPERATING,,,,,,,,
,,1028B-091-6046,6046,52630,"Hood Fume, 1028B-805",Room 805,Hood Room 805,OPERATING,,,,,,,,
,,1028B-091-6049,6049,52632,"Hood Fume, 1028B-809-1",Room 809,Hood Room 809,OPERATING,,,,,,,,
,,1028B-091-6050,6050,52633,"Hood Fume, 1028B-809-2",Room 809,Hood Room 809,OPERATING,,,,,,,,
,,1028B-091-6051,6051,52634,"Hood Fume, 1028B-811",Room 811,Hood Room 811,OPERATING,,,,,,,,
,,1028B-091-6052,6052,52635,"Hood Fume, 1028B-815",Room 815,Hood Room 815,OPERATING,,,,,,,,
,,1028B-091-6053,6053,52636,"Hood Fume, 1028B-820-1",Room 820,Hood Room 820,OPERATING,,,,,,,,
,,1028B-091-6054,6054,52637,"Hood Fume, 1028B-820-2",Room 820,Hood Room 820,OPERATING,,,,,,,,
,,1028B-091-6055,6055,52638,"Hood Fume, 1028B-822",Room 822,Hood Room 822,OPERATING,,,,,,,,
,,1028B-091-6056,6056,52639,"Hood Fume, 1028B-901",Room 901,Hood Room 901,HIBERNATION,,,,,,,,
,,1028B-091-6057,6057,52640,"Hood Fume, 1028B-902",Room 902,Hood Room 902,OPERATING,,,,,,,,
,,1028B-091-6058,6058,52642,"Hood Fume, 1028B-911",Room 911,Hood Room 911,OPERATING,,,,,,,,
,,1028B-091-6059,6059,52643,"Hood Fume, 1028B-913",Room 913,Hood Room 913,OPERATING,,,,,,,,
,,1028B-091-6060,6060,52644,"Hood Fume, 1028B-914",Room 914,Hood Room 914,OPERATING,,,,,,,,
,,1028B-091-6061,6061,52645,"Hood Fume, 1028B-916",Room 916,Hood Room 916,OPERATING,,,,,,,,
,,1028B-091-6062,6062,52646,"Hood Fume, 1028B-B04",Room B04,Hood Room B04,OPERATING,,,,,,,,
,,1028B-091-6063,6063,52648,"Hood,Fume, 1028B-211A",Room 211A,Hood Room 211A,HIBERNATION,,,,,,,,
,,1028B-091-6064,6064,52649,"Hood Fume, 1028B-B07",Room B07,Hood Room B07,HIBERNATION,,,,,,,,
,,1028B-091-6066,6066,52650,"Hood Fume, 1028B-G18",Room G18,Hood Room G18,OPERATING,,,,,,,,
,,1028B-091-6067,6067,52651,"Hood Fume, 1028B-G19",Room G19,Hood Room G19,OPERATING,,,,,,,,
,,1028B-091-6068,6068,96797,"Hood,Fume, 1028B-207",Lab Room 207,Lab Room 207,OPERATING,,,,,,,,
,,1028B-091-6069,6069,119675,"Hood,Fume, 1028B-506B",Room 506B,Hood Room 506B,OPERATING,,,,,,,,
,,1028B-091-6070,6070,119676,"Hood,Fume, 1028B-514D",Room 514D,Hood Room 514D,OPERATING,,,,,,,,
Brown Rd 95 #6 Langmuir Lab,4204,4204-091-6001,6001,53087,"Hood Fume, 4204-179-01",Room 179,Room 179,OPERATING,,,,,,,,
,,4204-091-6002,6002,53088,"Hood Fume, 4204-179-02",Room 179,Room 179,OPERATING,,,,,,,,
,,4204-091-6003,6003,53089,"Hood Fume, 4204-180-01",Room 180,Room 180,OPERATING,,,,,,,,
,,4204-091-6004,6004,53090,"Hood Fume, 4204-180-02",Room 180,Room 180,OPERATING,,,,,,,,
,,4204-091-6005,6005,53091,"Hood Fume, 4204-183B",Room 183B,Room 183B,OPERATING,,,,,,,,
,,4204-091-6006,6006,104410,"Hood,Fume, 4204-275",Room 275,Hood Room 275,OPERATING,,,,,,,,
,,4204-091-6007,6007,53093,"Hood,Fume, 4204-186",Room 186,Room 186,OPERATING,,,,,,,,
,,4204-091-6008,6008,53094,"Hood,Fume, 4204-187",Room 187,Room 187,OPERATING,,,,,,,,
,,4204-091-6009,6009,53095,"Hood Fume, 4204-189",Room 189,Room 189,OPERATING,,,,,,,,
,,4204-091-6010,6010,53096,"Hood,Fume, 4204-152A",152A,152A,OPERATING,,,,,,,,
,,4204-091-6012,6012,53912,"Hood Fume, 4204-270",Room 270,Hood Room 270,OPERATING,,,,,,,,
,,4204-091-6013,6013,53913,"Hood Fume, 4204-277",Room 277,Hood Room 277,OPERATING,,,,,,,,
,,4204-091-6015,6015,53914,"Hood,Fume, 4204-279",Room 279,Hood Room 279,OPERATING,,,,,,,,
,,4204-091-6016,6016,53915,"Hood Fume, 4204-274",Room 274,Hood Room 274,OPERATING,,,,,,,,
,,4204-091-6017,6017,53916,"Hood Fume, 4204-276",Room 276,Hood Room 276,OPERATING,,,,,,,,
,,4204-091-6018,6018,53917,"Hood Fume, 4204-284",Room 284,Hood Room 284,OPERATING,,,,,,,,
,,4204-091-6019,6019,53918,"Hood Fume, 4204-285-01",Room 285,Hood Room 285,OPERATING,,,,,,,,
,,4204-091-6020,6020,53919,"Hood Fume, 4204-285-02",Room 285,Hood Room 285,OPERATING,,,,,,,,
,,4204-091-6021,6021,53920,"Hood Fume, 4204-285-03",Room 285,Hood Room 285,OPERATING,,,,,,,,
,,4204-091-6022,6022,53921,"Hood Fume, 4204-286A",Room 286A,Hood Room 286A,OPERATING,,,,,,,,
,,4204-091-6023,6023,104415,"Hood,Fume, 4204-282",Room 282,Hood Room 282,OPERATING,,,,,,,,
,,4204-091-6024,6024,104416,"Hood,Fume, 4204-272",Room 272,Hood Room 272,OPERATING,,,,,,,,
,,4204-091-6025,6025,104417,"Hood,Fume, 4204-283-01",Room 283,Hood Room 283,OPERATING,,,,,,,,
,,4204-091-6026,6026,104418,"Hood,Fume, 4204-283-02",Room 283,Hood Room 283,OPERATING,,,,,,,,
,,4204-091-6027,6027,104419,"Hood,Fume, 4204-252D",Room 252,Hood Room 252,OPERATING,,,,,,,,
,,4204-091-6028,6028,104420,"Hood,Fume, 4204-288",Room 288,Hood Room 288,OPERATING,,,,,,,,
,,4204-091-6029,6029,104421,"Hood,Fume, 4204-171",Room 171,Hood Room 171,OPERATING,,,,,,,,
,,4204-091-6030,6030,121078,"Hood,Fume, 4204-170",Room 170,Hood Room 170,OPERATING,,,,,,,,
,,4204-091-6031,6031,121079,"Hood,Fume, 4204-266-1",Room 266,Hood Room 266,OPERATING,,,,,,,,
,,4204-091-6032,6032,121080,"Hood,Fume, 4204-266-2",Room 266,Hood Room 266,OPERATING,,,,,,,,
CALS Surge Facility,1047,1047-091-6001,6001,53220,"Hood Fume, 1047-10E",Room 10E,Hood Room 10E,OPERATING,,,,,,,,
,,1047-091-6002,6002,53222,"Hood Fume, 1047-10W",1047-10W,Hood Room 10W,OPERATING,,,,,,,,
,,1047-091-6003,6003,53224,"Hood Fume, 1047-11",ROOM 11,HOOD ROOM 11,OPERATING,,,,,,,,
,,1047-091-6005,6005,53227,"Hood Fume, 1047-12H",ROOM 12 H,HOOD ROOM 12H,OPERATING,,,,,,,,
,,1047-091-6006,6006,53228,"Hood Fume, 1047-3",ROOM 3,HOOD ROOM 3,OPERATING,,,,,,,,
,,1047-091-6007,6007,53230,"Hood Fume, 1047-8",ROOM 8,HOOD ROOM 8,OPERATING,,,,,,,,
,,1047-091-6008,6008,53234,"Hood Fume, 1047-9H",ROOM 9H,HOOD ROOM 9H,OPERATING,,,,,,,,
Clark Hall,2082,2082-091-6001,6001,52826,"Hood Fume, 2082-150",150,150 Hood,OPERATING,,,,,,,,
,,2082-091-6002,6002,52828,"Hood Fume, 2082-159A",159A,159A Hood,HIBERNATION,,,,,,,,
,,2082-091-6003,6003,52829,"Hood Fume, 2082-179-N",179,179 Hood Room,HIBERNATION,,,,,,,,
,,2082-091-6004,6004,52831,"Hood Fume, 2082-179-S",179,179 Hood Room,HIBERNATION,,,,,,,,
,,2082-091-6005,6005,52833,"Hood Fume, 2082-185",185,185 Hood Room,OPERATING,,,,,,,,
,,2082-091-6006,6006,52834,"Hood Fume, 2082-188",188,188 Hood Room,OPERATING,,,,,,,,
,,2082-091-6007,6007,52883,"Hood,Fume, 2082-BC08",BC08,Bc08 Hood Room,OPERATING,,,,,,,,
